,Unnamed: 0,id,date,text,STANCE,OPINION,POL
2142,2183,5c989efe884ce4180f634230,Wed Mar 27 16:46:22 +0000 2019,#RahulForBehtarBharat Suddenly this @RahulGandhi has discovered there is no shortage of money in India. Where was all this money when they failed to implement OROP for armed forces &amp; why did Antony say that they didnt sign Rafale in their time bcos there was no money?,0,1,0
2143,2184,5c989f66884ce403d6656f89,Thu Mar 28 03:42:27 +0000 2019,"Sir Ji, rattled already? This is NOT a #Modi jumla, Sir Ji, like those Rs 15 lakh black-money to all, 2 cr jobs per year, MSP 50% above CoP. We care for those who need us, the poor,underprivileged, deprived. This will be within fiscal limits. And yes, they will be delivered. https://t.co/PWnSWtSKVV",2,0,0
2144,2185,5c98a1a6884ce4180f634fee,Thu Mar 28 03:46:33 +0000 2019,"See how Rahul Gandhi demolishes the RSS who had no role in the Indian Freedom Struggle.\n\nWe will restore harmony in the country. The first thing congress will do when it comes to power is bring harmony, to make everyone feel they are part of the country.\n\n#RahulForBehtarBharat https://t.co/qPBk1Q31wf",0,1,0
2145,2186,5c98a1c2884ce403d6657599,Thu Mar 28 04:02:04 +0000 2019,"#WATCH Union Minister Smriti Irani at a public rally in Kanpur, says, ""Jis haath ne varshon tak Bharat ki tijori ko saaf kiya uss haath ko Bharat ki tijori ke aas pass bhi bhatakne na dein. Jab haathi cycle par sawaar hota hai toh puncture hona nischit hai."" https://t.co/JLcaePaDL9",0,0,0
2146,2187,5c98a723884ce4180f636896,Thu Mar 28 03:59:00 +0000 2019,"@NewsX @IamIconoclast Population of India approx. - 1,400,000,000\n\n20% of them = 280,000,000 \n\nApprox 6 members / family.\n\n280,000,000 / 6 =  approx 45,000,000 families.\n\n45,000,000 x 72,000 = 3,240,000,000,000 Rupees ( 3.2 lac crore rupees ) \n\nWhere will he get the money from.\n#RahulForBehtarBharat",0,1,0
2147,2188,5c98a7cf884ce4180f636b45,Thu Mar 28 04:08:55 +0000 2019,"@AkshayKatariyaa @desimojito Population of India approx. - 1,400,000,000\n\n20% of them = 280,000,000 \n\nApprox 6 members / family.\n\n280,000,000 / 6 =  approx 45,000,000 families.\n\n45,000,000 x 72,000 = 3,240,000,000,000 Rupees ( 3.2 lac crore rupees ) \n\nWhere will he get the money from.\n#RahulForBehtarBharat",0,1,0
2148,2189,5c98a857884ce4180f636d4d,Thu Mar 28 04:11:29 +0000 2019,"@RahulGandhi Population of India approx. - 1,400,000,000\n\n20% of them = 280,000,000 \n\nApprox 6 members / family.\n\n280,000,000 / 6 =  approx 45,000,000 families.\n\n45,000,000 x 72,000 = 3,240,000,000,000 Rupees ( 3.2 lac crore rupees ) \n\nWhere will he get the money from.\n#RahulForBehtarBharat",0,1,0
2149,2190,5c98a89c884ce4180f636e65,Thu Mar 28 04:16:39 +0000 2019,"""India has a huge population but less jobs. We can\'t generate jobs but we can give money to poor from tax paid by APL people. This will result APL people to become poor. When everyone is poor, then no1 is poor. Hence poverty will be eradicated""says future PM\n#RahulForBehtarBharat https://t.co/tK7hptorrg",0,1,0
2150,2191,5c98aaa3884ce403d6658812,Thu Mar 28 04:22:51 +0000 2019,"Today hundreds of our anxious well wishers &amp; BJP karyakartas visited our house. \nI told them AnanthKumar ji always believed in:\nNation First, Party Next, I Last. \nOn the same lines let's all abide by the decision of the central leadership &amp; work towards\n#NamoAgain # https://t.co/60JGcnQVAD",1,1,1
2151,2192,5c98ac76884ce4180f637ee2,Thu Mar 28 04:36:12 +0000 2019,"Yes, according to me comes to around 2%. Which makes it doable (screw fiscal deficit), even if you don't remove MNREGA or slash other subsidies to get the needed 3.6 lac cr.\n\nTo paraphrase Maggie: The thing with the Congress is that it will never run out of other people's money. https://t.co/JWHevC67wZ",0,0,0
2152,2193,5c98ae82884ce4180f6386c2,Thu Mar 28 02:36:24 +0000 2019,"@RahulGandhi Today, all modi Bhakts have turned economists and are asking where is the fiscal space for #NyayForIndia \n\nWonder where they were sleeping when Modi waived loans worth lakhs of crores to benefit the rich\n\nIndia has more then enough money to guarantee income for the poor.",2,1,2
2153,2194,5c98ae91884ce4180f6386eb,Thu Mar 28 05:10:06 +0000 2019,"@tv9gujarati Population of India approx. - 1,400,000,000\n\n20% of them = 280,000,000 \n\nApprox 6 members / family.\n\n280,000,000 / 6 =  approx 45,000,000 families.\n\n45,000,000 x 72,000 = 3,240,000,000,000 Rupees ( 3.2 lac crore rupees ) \n\nWhere will he get the money from.\n#RahulForBehtarBharat",0,1,0
2154,2195,5c98b302884ce4180f63968e,Thu Mar 28 05:59:36 +0000 2019,"@RahulGandhi Indian spends 1% of its GDP on health, 1.5% on defence and 2.7% on education.\n\nThis guy is promising 14% of GDP as freebies just to win elections. His needs treatment and nobody around him has courage to tell him.\n\nPl make people able with skills, not incompetent with freebies.",0,1,0
2155,2196,5c98b586884ce4180f639fde,Thu Mar 28 04:59:34 +0000 2019,"Still bhakts will say\n70 saal me kya kiya Congress ne ( apni government ka tenure bhi add kar dete hain bewakoof) \nAb toh sudhar jao \nWaqt hai\nChal rahi jo Aandhi hai, uska naam Rahul Gandhi hai \nJai Congress\nVijay Congress\n#RahulForBehtarBharat #LokSabhaElections2019 https://t.co/4HFfQimwcS",2,1,2
2156,2197,5c98b9cc884ce41c7ed709ab,Wed Mar 27 22:46:43 +0000 2019,"The UPA Govt lifted 14 crore people out of poverty during 2004-14. A draconian move like demonetisation was a set back for the people of India. Through #NYAY Minimum Income Guarantee of Rs. 72,000 for 5 core poor families, we will reverse this set back and put an end to poverty https://t.co/S9b18j1PoC",2,1,2
2157,2198,5c98be3d884ce41c7ed717cd,Thu Mar 28 06:15:49 +0000 2019,"Why do we need #RahulForBehtarBharat?\nTo bring back corruption.\nTo bring back communal rights.\nTo bring back terror attacks across the nation\nTo bring back afsarshaahi.\nThis is all up to you, which kind of India you want?\nModi's developed India or\nRahul's defame India",1,1,1
2158,2199,5c98c133884ce41d570f649d,Thu Mar 28 06:01:33 +0000 2019,"#RahulKaJumla.\nRs. 72,000*5 cr families approx Rs. 4 lakh crores which is 20% of annual budget.\n\nFrom where will Congress fund this?\n1) Honest tax payers vl b burdened for more tax.\n2) Middlemen vl make good money.\n3) Poor vl remain poor,as Congress intention is to keep them poor",0,1,0
2159,2200,5c98c17a884ce41d570f6595,Thu Mar 28 05:30:33 +0000 2019,"@Shehzad_Ind Bhai 48 years after GARIBI HATAO ,,, STILL schemes for the poor. can you believe this ,, no development, job creation,, infrastructure etc... , back to jumla politics..for the same reason GARIBI not eradicated. their own data shows 25% of our population are poor. #RahulKaJumla",0,1,0
2160,2201,5c98c1a3884ce41d570f662a,Wed Mar 27 18:25:06 +0000 2019,Easy to make empty poll promises &amp; slogans - Gandhi family expert at it - remember Garibi Hatao? Why was Universal Basic Income scheme never implemented during 60 years of family rule? Can Rahul explain implications on budget &amp; show us the resources &amp; mechanism to implement it,0,1,0
2161,2202,5c98c44c884ce403d665b8ac,Thu Mar 28 06:29:43 +0000 2019,This man was betting on narendra modi changing india since 2017. After almost lost everything now he wants Narendra Modi because he concerns about future of his children. I want to ask .\nSir what's make u think that ?  After 5yrs of modi govt u suddenly feel not secure ?  #Modi https://t.co/8zzgrgVg86,0,1,0
2162,2203,5c98c66b884ce403d665bce8,Thu Mar 28 06:39:57 +0000 2019,"Dear Indians, Congress came again before voting to give money to all 20% poors but why Congress made these peoples poors since 1947&amp; now rahul ji remembering poors by giving bribe for voting to him..it sahm means *14 lakh 40 thousands Cr* means again loot in India.",1,1,1
2163,2204,5c98c78d884ce41d570f7a03,Thu Mar 28 07:13:06 +0000 2019,Rahul's Nyunitam Aay Yojana(NYAY)\nis a bigger fraud than Indira Gandhi's Garibi Hatao!\n\nExisting subsidies to crores of poor will have to be cut &amp; states will get reduced funds &amp; money will be diverted to this scheme! Resources kaha hai still not clear - #RahulKaJumla https://t.co/0pH8lN0uDo,0,0,0
2164,2205,5c98c82b884ce41d570f7bf5,Thu Mar 28 07:21:08 +0000 2019,@aakuraj @RahulGandhi @gstindia Rightly sqid. I can't figure out why the leaders with zero IQ is making such bullshit announcement without doing their Math? They can loot the money of the nation and honest tax payers but can't tell us their income grown from 55 Lacs to Multi Crores\n#RahulKaJumla,0,1,0
2165,2206,5c98c8fb884ce41d570f7ebc,Thu Mar 28 07:29:33 +0000 2019,"#RahulKaJumla \nRs. 72K*5 cr Families Approx Rs.4 lac Cr. Which Is 20% Of Annual Budget.\nFrom Where Will Congress Fund This?\n1) Honest tax payers Will Be Burdened For More Tax.\n2) Middlemen Will Make Good Money.\n3) Poor Will Remain Poor, As Congress Intention Is To keep Them Poor.",0,1,0
2166,2207,5c98d171884ce41d570f98b2,Thu Mar 28 07:29:41 +0000 2019,"#WadaFaramoshModi\nIt's 5 yrs of Modi rule. Before elections, several promises were made like about getting back black money or providing 2 crore jobs but none were fulfilled. Modi govt took some bumpy decisions in these 5 yrs which had great influence in the lives of common man. https://t.co/KznSB4Kjvc",1,1,1
2167,2208,5c98d541884ce403d665d691,Thu Mar 28 07:06:10 +0000 2019,"Exactly 42 yrs back on 24 March Morarji Desai,Indias first non-Congress PM took over! Out of 72 yrs,Non-Cong PMs ruled for 17.5 yrs whereas Cong PMs ruled for 52.5 yrs plus p3 yrs of Cong backed PMs!BJP PMs were for 11 years!These 11 yrs are synonymous with Quality Governance ! https://t.co/7aj3CUH15r",1,1,1
2168,2210,5c98da2d884ce403d665df57,Thu Mar 28 07:38:32 +0000 2019,#RahulGandhi sir who will pay for 6000 rupees you are issuing as free gift to https://t.co/PsDnzdSLqr CONGRESS have that much fund. How you can assure to donate from the fund of Indian People. That is not your personal fund.Please assure them to create EMPLOYMENT not free Gift.,0,1,0
2169,2212,5c98de9f884ce403d665e699,Thu Mar 28 07:44:22 +0000 2019,- Don't make them self independent\n- Don't give them the skills\n- Don't encourage them for education\n- Don't encourage them to be entrepreneurs\n- Don't give them basic things of life\n\nJust give them free money so that they remain poor and slave for life. https://t.co/QF82uEgFye,0,1,0
2170,2213,5c98e47a884ce403d665f0e5,Thu Mar 28 04:51:35 +0000 2019,"For bhakts #Modi s economics is all that the world needs.\n\n#Rafale scam,Gas subsidy and ONG taking over GSPC is the ultimate economics as per the master of entire political science.\n\nToday economists all over the world laugh at the way we are handling our economy.\n#NyayForIndia https://t.co/IjrH7BII0e",2,0,0
2171,2214,5c98edb5884ce403d666011d,Thu Mar 28 09:11:53 +0000 2019,"""Look at the world not from your position but look at the world from your position "". Wonder how  educated congress leaders can tolerate &amp;  accept #RahulGandhi  as their leader. Angry for no reason,  question the Army,  staring nowhere,  abusing #MODI after manufacturing stories https://t.co/tLqPUWs8Xv",1,1,1
2172,2215,5c98eebf884ce41d570fe2fb,Thu Mar 28 09:40:20 +0000 2019,"NITI Aayog Vice-Chairman: It's an old pattern followed by Congress. They say &amp; do anything to win elections. Poverty was removed in 1966, One Rank One Pension was later implemented, everyone received proper education under Right of Education! So you see then can say&amp;do anything. https://t.co/29FBr1DJ86",0,1,0
2173,2216,5c98f1af884ce41d570fe941,Thu Mar 28 09:43:56 +0000 2019,"Why every move for the poor is always opposed by this govt n sanghis? Who r u kidding? Modi waived loans worth Rs 2.72,000 cr for the rich. You had your opportunity. You did nothing for the poor. They already know Modi govt has eaten their money. #RahulForBehtarBharat https://t.co/ZTrDLOlcNS",2,0,0
2174,2217,5c98f324884ce41d570fec73,Thu Mar 28 10:24:31 +0000 2019,"3.6 lakh crore will require 30% increase in tax rate. \nDue to higher tax, Corporate investors will take capital &amp; jobs out of India. Middle class will evade paying higher taxes.\nSo tax base will decrease, jobs will be lost &amp; economy will collapse.\n#MinimumIncomeGuarantee https://t.co/Ry3jY5Qz5l",0,0,0
2175,2218,5c98f673884ce41d570ff342,Wed Mar 27 10:12:22 +0000 2019,"We don't pay taxes for your nonsense and freebies Mr. Dumbass Gandhi. Hunger for power has made you mad. @INCIndia is a curse to India and you are like Demon Bhasmasura. The day power will vest in your hand, India will see it's end. @RahulGandhi is a Shame for India\n#RahulKaJumla https://t.co/mYqFmtWHRl",0,0,0
2176,2219,5c98f7e7884ce403d66611c1,Thu Mar 28 10:21:37 +0000 2019,@RahulGandhi Pardon my language but you're such a Chutiya.\n\nDid you did basic math? From where are you gonna get that money?\n\nFrom our pockets. You think taxpayer's money is your own money that you'll do what you feel like moron? \n\nThis is the reason you'll always remain a dud\n#RahulGandhi,0,0,0
2177,2220,5c98f872884ce403d666129b,Thu Mar 28 10:47:45 +0000 2019,"Four generations of the Nehru-Gandhi family, each one promising a different version of gareebi hatao\n\nHowever, owing to their corruption only their own family &amp; friends have become rich.\n\nIndian voters will see through this RaGa &amp; not fall for these false promises. https://t.co/dU2YKcta90",0,1,0
2178,2221,5c990256884ce41d57100cbb,Thu Mar 28 10:48:32 +0000 2019,"The all new Nyunitam Aay Yojana (NYAY) scheme announced by CP @RahulGandhi promises that the poorest 20% families (25 crore people of the country) will be given Rs. 72,000/year. \nThe final, unique assault on poverty has begun. Congress will fight it out for the poor and the weak. https://t.co/qduaeZ2C5M",0,1,0
2179,2222,5c9908a1884ce41d57101928,Thu Mar 28 11:01:59 +0000 2019,"Today, Rahul Gandhi is promising that Congress will give 70,000/year to poor families.\n\nIn Madhya Pradesh elections, Rahul Gandhi had promised to give 10,000 to unemployed youth for 3 years. But after coming to power in MP, Congress govt decided to give 4,000 for 3 months.",0,1,0
2180,2223,5c9908b3884ce41d57101943,Thu Mar 28 10:42:26 +0000 2019,"RG seems to have stolen the narrative from BJP by his minimum income guarantee scheme. If implemented properly this could be more revolutionary than the NREGA, which was a game changer for 2009. A small tax on wealth, inheritance and business turnover can pay for this",0,1,0
2181,2224,5c990d7f884ce403d666347b,Thu Mar 28 09:39:42 +0000 2019,"Modi is taking out 45 ppl out of poverty every minute.\n\nMSM:\n\nRahul: I will pay you to keep you dependent, I will ruin the economy, I will take away future.\n\nPpl: awwwie. OMG. Visionary. He is fulfilling his grandma's plan of Garibi Hatao. Let's not ask what she did.\n\nMe:",0,1,0
2182,2225,5c99108d884ce41d57102857,Thu Mar 28 11:39:42 +0000 2019,One thing is for sure he is a fraud 420 chor out on bail has given tickets to all corrupt to save himself from going to jail he will lie Any thing did he pay 10000/- to youths of mp and rajasthan why guy's are he'll bent on destroying this nation you are a urban naxal bigot https://t.co/IExMRfozEw,0,0,0
2183,2226,5c9919b5884ce41d571036b9,Thu Mar 28 11:39:05 +0000 2019,If you really are concerned about #MinimumIncomeGuarantee then you should know that Indian defence budget for 2018 is 3.59 Lac Cr and it's less then 3% of GDP.\nSo you can spent money on missile and bullet but can't on the people who live below poverty line #RahulForBehtarBharat,0,0,0
2184,2227,5c9922a3884ce403d6664e3e,Thu Mar 28 08:31:49 +0000 2019,"The most underreported disaster of Modi Govt has been it's attack on our Environment. \n\nIt's not an exaggeration to say that Modi Govt has declared a war on India's environment &amp; ecology. In this thread, I will share with you some shocking instances from past 5 years\n\nRead on",2,0,0
2185,2228,5c9929e0884ce403d66653e3,Thu Mar 28 10:13:14 +0000 2019,These Bhakth idiots. How long it would have taken me to avoid the tweet regarding Modis Good deeds ? Modi has backstabbed many tamils through GST and much more - Will condemn him for that. But when he does good - I will appreciate him. Because - I'm a tamil. We stand fr good. https://t.co/fHLT8qcsq2,0,1,0
2186,2229,5c993a0b884ce403d6665b6f,Thu Mar 28 12:30:56 +0000 2019,"Friends, My eldest brother is battling for his life..he is extremely critical, on life support and doctors are taking care n trying their best with best of treatment..Very traumatic time for my family..I cannot waste my energy on scums,bigots,bhakts or losers..dont waste yours.",0,1,0
2187,2230,5c997738884ce403d6666716,Thu Mar 28 12:31:55 +0000 2019,"I happy my truncated statement of being a Brahmin has smoked out the clandestine anti Brahmin embedded campaign financed by anti national forces. Some have paid patronage of the unelectable parasites in BJP who out of panic and fear of the future rising Hindutva, are screaming",0,1,0
2188,2231,5c998120884ce403d6666c1e,Thu Mar 28 12:32:11 +0000 2019,"""Soul of India"" got deeply offended by Modi\'s actions\n\nGodhra killings\nKathua and unnao like rapes\nMob lynchings\nJob losses\nDemonitisation\nFaulty GST\nDeep divisions\nCrony capitalism\nand so many Jumlas\n\nHence India never votes again for #Modi &amp; #BJP.\n\nIndia votes for @INCIndia.",2,1,2
2189,2232,5c998c04884ce403d666748d,Thu Mar 28 09:43:38 +0000 2019,I invested over 4000 crores into Kingfisher Airlines to save the Company and its employees. Not recognised and instead slammed in every possible way. The same PSU Banks let Indias finest airline with the best employees and connectivity fail ruthlessly. Double standards under NDA,2,1,2
2190,2233,5c99952c884ce403d6667e25,Thu Mar 28 12:25:59 +0000 2019,"#RahulGandhi has accused that Bengal is being run by just one person. She (Mamata Banerjee) neither talks to anyone nor takes anybody's suggestion. She does whatever she feels like. For a change, I agree with Rahul. In Congress, all major decisions are taken by the family. https://t.co/JcMHlqgc8a",0,1,0
2191,2234,5c999af5884ce403d6668604,Thu Mar 28 12:37:57 +0000 2019,@nimmasuresh Congratulations Tejasvi Surya is the Candidate from Bangalore south Its time  for a young and dynamic old fantastic orator in BJP YOUTH Wing BJP gen sec\nA 27years old get a chance to show his best and this happens only in Narendra Modi ji Govt  \n#newindia #NamoAgain,1,1,1
2192,2235,5c99a280884ce41d57107e22,Thu Mar 28 12:38:21 +0000 2019,"@optimistsurgeon @India_Policy @RahulGandhi Atleast now you realise his worth! He shall stop until the poverty is eradicated. We trust in him and believe #RahulForBehtarBharat \nUnlike your Jumla man, Congress has delivered the promises whereas BJP's jumla for Jobs, farmers, 15lakh RS and safety for women were all empty!!!",1,1,1
2193,2236,5c99a8ee884ce403d6669945,Thu Mar 28 12:38:33 +0000 2019,"The way #Amethi was not developed,  people kept uneducated and kept poor is the way Congress ran India for 50 years..\nThis is the way of the Congress party and promise the moon at election time only to renege once in power.\n#RahulGandhi is a a liar nobody can believe what he says",1,1,1
2194,2237,5c99ab7c884ce41d571085e7,Thu Mar 28 12:27:04 +0000 2019,"The amazing thing about this Govt. is that over last 5 years the 50 NIFTY stocks have returned 9.2% pa on investment when the real GDP growth claimed is 7% and inflation has averaged 4.5%.  Net, corporates have yielded less that nominal GDP growth by 2.3% pa which is unheard of.",0,0,0
2195,2238,5c99ac10884ce403d6669ec1,Thu Mar 28 12:39:47 +0000 2019,"3 yrs back, when our Govt had to honour the repayment, global analysts (incl. Indian economists) thought that the Rupee will hit 80 against USD.\nNothing like that happened, instead our foreign exchange Reserves shot up to an all time record level - a phenomenal $ 400 billions!",0,0,0
2196,2239,5c99bde4884ce403d666bd29,Thu Mar 28 12:40:01 +0000 2019,"I dont understand why Doles Where the bank A/c came from -Jan Dhan A/c created by Modi Sarkaar\n\nWhy Give Freebies &amp;make Lazies &amp; Push the Economys Narrative back to Stone Age.\n \nWake Up Voters,Be Sensible,Dont fall into this Senseless C-Congress-Corruption Scheme\n#IWillVote4NAMO",0,1,0
2197,2240,5c99bfd4884ce426166fa9b8,Thu Mar 28 12:40:29 +0000 2019,"@Divyamshu_2010 @pkban @KINGEHIND @jyotsnavarma9 @Anju1951Purohit @shiprabahri @Latarai5 @romy1965 @sanjaygobind @dilipswatisri @drsdwivedi7 @Rajesh201963 @wetwokrishna @lakshmianand96 @panditsripathak @SSharmajsr @JugalKhetan @DrAVSriv @Babble524 @BerretBlack @aksrivastava23 @RaiBahadur13 @KEYESEN2000 @_ankahi @RohiniShah73 @vprakash68 @Reema_bjp @kvQuote @ACuteTroll1 @RISHIDE92234579 @rahul_sharma_8 @RahulGandhi @INCIndia @WithPGV @priyankac19 @sherryontopp @digvijaya_28 @divyaspandana @OmarAbdullah @FarooqAbdullah_ @abpnewstv @myogiadityanath @yadavakhilesh @yadavtejashwi @varnishant @mulayamyadav @JhaSanjay @JM_Scindia @narendramodi In the past dynasty used ""GARIBI HATAO"" to fool D poor. Now they r offering doles ! Cruel joke 2 grab power &amp; plunder d nation. Modi will empower them with skill &amp; not make them depend on doles. THIS IS AN ADMISSION BY CONG DAT DE DID\'NT CARE FOR POOR DURING THEIR LONG RULE. https://t.co/nN23lZzNkv",1,1,1
2198,2241,5c99c67e884ce426166fb49a,Thu Mar 28 12:42:01 +0000 2019,"Okay! Sleep is not coming. So much excitement. So much adrenaline rush. So many hopes for the future. So much of work to do. One life time is not enough. If Modi can work for 20 hours a day at 68, we must be able to do more at 28!\n\nYeah. Nomination tomorrow. See you all tomorrow",1,1,1
2199,2242,5c99c84a884ce42630426241,Thu Mar 28 12:41:43 +0000 2019,Billions spent in constructing State of Unity.\nBhakts - Modi Modi Modi\nBJP spends almost 5000 cr on publicity in the last 4 years.\nBhakts - Modi Modi Modi\nRaGa announces one scheme for 20% of the poorest citizens.\nBhakts - kya zarurat hai? Kaam nahi karenge? Free ke paise kyun?,2,1,2
2200,2243,5c99d25a884ce426166fc6fb,Thu Mar 28 12:42:19 +0000 2019,"@VORdotcom @RahulGandhi #CONgress ruled India for 55 years and see where they left us in 2014! Why didnt they do this in the 10 years? Anyway, given the number of seats they are contesting, I fail to understand how they will come to power! Its just a ploy to get a few more seats. #NaMoAgain #NoDynasty",0,1,0
2201,2244,5c99dbf6884ce426166fd5e6,Thu Mar 28 12:43:02 +0000 2019,"2 Gujarati thugs have been fooling people, says senior BJP leader IP Singh who has been with BJP for 30 years.\n\nThe people of India have known this for the last 5 years, &amp; now even BJP leaders are calling out PM #Modi &amp; @AmitShah for what they really are.\n https://t.co/1bT1Ny2faO",2,1,2
2202,2245,5c99e29f884ce42630427956,Thu Mar 28 12:45:49 +0000 2019,Raghuram Rajan says the focus of this election campaign needs to be the economy and jobs. Says there is a huge hunger for good jobs; questions the disconnect between the GDP numbers and lack of investment. Also talks about the dangers that groups like the RSS pose to India. 9pm https://t.co/8tiWxiWqWG,0,0,0
2203,2246,5c9a0431884ce4263042900d,Thu Mar 28 12:46:27 +0000 2019,"Dear Upper Middle Class,Middle Class,Lower Middle Class, Individuals working with these or working for anyone of these, please come out &amp; vote in numbers.Or else Rahul Gandhi is coming for your bank a/c,household savings, jewellery for Daughters marraige or anything else u have!",0,1,0
2204,2247,5c9a15bf884ce4261670297b,Thu Mar 28 12:46:53 +0000 2019,"If you don\'t see Rs.6,000 a month for the poorest families as a good step,you unfortunately suffer from an acute case of ""selfish"".\n\nIf you could give notebandi a chance, where money was taken from us, why can\'t we give a chance to money being given to the poor ?\n#NYAY",0,1,0
2205,2248,5c9a1709884ce42b67cd194e,Thu Mar 28 12:47:14 +0000 2019,"#JayaPrada nice and welcome to BJP ... because no use of being in that party (SP)whose leaders as Azam Khan who have no respect towards constitution and laws of india..they want sharia rule in India too ...but BJP believes in SABKA SAATH SABKA VIKAAS\n\nRampur\n""Amar Singh"" https://t.co/dsH7eEQXaN",1,1,1
2206,2249,5c9a1f7d884ce426167037b3,Thu Mar 28 12:47:46 +0000 2019,"The leader is the one who represents the entire population and lead from the front.\n#RahulGandhi always love poor's, he use to hugs them, he not only listens but always fights for their causes.\n\nRG ji is the leader of all communities,castes &amp; religions of India.\n\n#NyayForIndia https://t.co/OFVCZkg3UL",0,1,0
2207,2250,5c9a2203884ce42616703b77,Thu Mar 28 12:48:06 +0000 2019,"Both @Tej_AnanthKumar and @Tejasvi_Surya are very important leaders for BJP. Each have thier own charisma and connect with the people. I am sure, both of them unitedly will regain the glory of Ananth anna from Bangalore south and carry forward his good work. #ModiMattomme https://t.co/aD2WnfOIju",1,1,1
2208,2251,5c9a2361884ce42616703d4c,Thu Mar 28 12:53:10 +0000 2019,BJP spokesman eloquently read out my letters to PM Manmohan Singh and alleged that PSU Banks under the UPA Government had wrongly supported Kingfisher Airlines. Media decimated me for writing to the current PM. I wonder what has changed now under the NDA Government.,0,0,0
2209,2252,5c9a2c0a884ce426167049df,Thu Mar 28 12:48:27 +0000 2019,"And help Mr Modi win with record margin with this brilliant strategy. . As a Banarasi, let me tell you this : MMS was the most unpopular MP that Banaras elected in a really long time. If he had contested in 2014, might have got defeated even after Modi wave. #Fact https://t.co/keO9GTplQo",1,1,1
2210,2253,5c9a330f884ce42e1e3b0c26,Thu Mar 28 12:48:33 +0000 2019,"@capt_amarinder @RahulGandhi @INCIndia @BJP4India @adgpi Sir,\nPlease implement it in Punjab, &amp; show others the way.\nHope all drug related problem solved.\n All unemployed got Employment.\n How many new factories installed new Farms as per RaGa\n\nWhen Rs 2.5/- was reduced for petrol, your state didn't reduce a penny.\n#RahulKaJumla",0,1,0
2211,2254,5c9a402a884ce426167065de,Thu Mar 28 07:18:21 +0000 2019,No one can counter jooth \nBut why is cong doing\nAns is cong hv lost  #BattleOf2019 &amp; they R in desperation \nThey just want 2 save own life&amp; Nehru Gandhi family\nChina made it's president permanent to deal with world\nWe also need strong man for India\n#ModiHaiToMumkinHai #VoteKar,1,1,1
2212,2255,5c9a41c5884ce42e1e3b17bc,Thu Mar 28 12:49:00 +0000 2019,"Congress President Rahul Gandhi in Jaipur: After 2019 for 3 years Congress party is going to give young entrepreneurs complete exemption, for 3 years you won't need to take any permission from the government. You can file for the permissions you need after 3 years. #Rajasthan https://t.co/w3QS53zDad",0,0,0
2213,2256,5c9a430b884ce42e1e3b189a,Thu Mar 28 12:49:17 +0000 2019,"In MP &amp; Rajasthan, Congress govt promised the farmers that their loans will be waived off. When the time came, only Rs 13 and Rs 15 were waived off. Once again, Congress played its dirty game of politics &amp; people were cheated. This Elections, Choose Wisely! #NYAY #RahulKaJumla https://t.co/oov0aOAXYX",0,0,0
2214,2257,5c9a43f0884ce42e1e3b1954,Thu Mar 28 12:49:43 +0000 2019,Modi is best for India \nBest for New India \nBest for swatch Bharat \nBest for Namai gange\nBest for Mudra loan\nBest for Ayushmann Bharat \nBest for Ujwala \nBest for Kisan fasal beema\nBest for Tukde gang\nBest for Jan Dhan\nBet for Gareeb \nSabka saath sabka Vikas\n@nair_hena \n#ModiBest https://t.co/qEbdb47oYb,1,1,1
2215,2258,5c9a45cc884ce42616706e8f,Thu Mar 28 13:00:26 +0000 2019,Hema Malini: I did many work for people but i can't remember\n\nSavarkar: I fought many times \nagainst British but can't remember.\n\nVivek agnihotri: I've made a lot of Hit movies but can't remember.\n\nAmit shah: I've helped a lot of judges but cant remember,2,0,0
2216,2259,5c96c985884ce4706c68a1e5,Sat Mar 23 23:42:28 +0000 2019,Who runs away?\n\nOne who is guilty!\n\nOne who did nothing and enjoyed for generations over the miseries of people from his own family constituency!\n\nOne who has only his family name to hide behind!\n\nOne who tries nothing to learn and help people appropriately!\n\n#SmritiForAmethi https://t.co/Fe4zXrpvpD,1,1,1
2217,2260,5c96cb22884ce4706c68a24e,Sat Mar 23 18:33:10 +0000 2019,"Those who say love jihad is a myth, should come to Bengal and visit M-community dominant areas, one can find dozens of cases in each areas (areas like Metiabruz is too risky to visit). Last week in Tamluk, a minor girl Priya Sardar was recovered. She was abducted by Mokhtaruddin.",0,1,0
2218,2261,5c970152884ce4706c68cf00,Sun Mar 24 04:02:20 +0000 2019,@tanzebk777 Modi is the best pm of the country\nNo matter how hard you try but the soul of this country won't let him down. Spreading false news clearly show that opposition has realised that they can't win against powerful Modi.\nHave some sense &amp; vote for him \n#ModiAgain2019,1,1,1
2219,2262,5c970808884ce478408e0fd3,Sun Mar 24 04:26:45 +0000 2019,@ask0704 @narendramodi @BJP4India @ssudhirkumar He has changed the complete timeline..Even when he was CM of Gujarat I have written to CMO &amp; have promptly got responses from his OSD..I am talking about 8 Years back..There was no talk of him being a PM Candidate..That is his Commitment to ensure Common Man has his say #WhyModi,1,1,1
2220,2263,5c971cad884ce403f24d8150,Sun Mar 24 05:29:11 +0000 2019,"@itskhuku @sanjayuvacha Even the Pandavas were in the \'minority\'.\nBhakts might even ridicule Pandav polygamy with some cheap slogan like ""Hum Paanch Hamari Ek"".\n\nBut lord Krishna stood with the minority.\nHe stood with the truth.\nHe defeated the Adharmi majority.\n#IWontVoteForModi",2,1,2
