,id,date,text,STANCE,OPINION,POL,cleanText,cleanTextNoPun,hashtags,mentions,NOUN,PROPN,PRON,ADJ,DET,ADP,VERB,ADV,CONJ,INTJ,AUX,SCONJ,finalCleanText,COUNT_NOUN,COUNT_PROPN,COUNT_PRON,COUNT_ADJ,COUNT_DET,COUNT_ADP,COUNT_VERB,COUNT_ADV,COUNT_CONJ,COUNT_INTJ,COUNT_AUX,COUNT_SCONJ,Positive_Score,Negative_Score,Neutral_Score,Compound Score
10,5cb78ca4884ce419f5ec6688,Tue Apr 09 14:12:25 +0000 2019,"Irrespective of any party or alliance comes at centre after the elections then why not select Raghuram Rajan as the prime ministerial candidate\n\nIn India we say 'Ram Rajya' for the ultimate of good governance, and his name itself says about his positivity\n\n#LokSabhaElections2019 https://t.co/gS66DRiSud",0,1,0,"Irrespective of any party or alliance comes at centre after the elections then why not select Raghuram Rajan as the prime ministerial candidate\n\nIn India we say 'Ram Rajya' for the ultimate of good governance, and his name itself says about his positivity\n\n",Irrespective of any party or alliance comes at centre after the elections then why not select Raghuram Rajan as the prime ministerial candidate n nIn India we say 'Ram Rajya' for the ultimate of good governance  and his name itself says about his positivity n n,['#LokSabhaElections2019'],[[]],"['party', 'alliance', 'elections', 'candidate', 'governance', 'name', 'positivity', 'n']","['centre', 'Raghuram', 'Rajan', 'n', 'nIn', 'India', 'Rajya']","['we', 'itself']","['prime', 'ministerial', 'ultimate', 'good']","['any', 'the', 'the', 'the', 'his', 'his']","['of', 'at', 'after', 'for', 'of', 'about']","['comes', 'select', 'say', 'Ram', 'says']","['Irrespective', 'then', 'why']",[],[],[],['as'],irrespective party alliance come centre election select Raghuram Rajan prime ministerial candidate nIn India ram Rajya ultimate good governance say positivity,88,61,16,44,42,43,41,31,2,2,2,6,0.12,0.0,0.88,0.6808
11,5cb78ca4884ce419f5ec66fa,Wed Apr 17 19:50:10 +0000 2019,"Karnataka CM HD Kumaraswamy in Shivamogga:These ppl(BJP) say even if I bathe 20 times a day my black buffalo colour will not go.Yes,I'm not like your Modi who comes out every morning after waxing his face.I love to live with poor ppl&amp;I don't wash hands after touching poor.(17.04) https://t.co/qhxNnM7FcC",2,1,2,"Karnataka CM HD Kumaraswamy in Shivamogga:These ppl(BJP) say even if I bathe times a day my black buffalo colour will not go.Yes,I'm not like your Modi who comes out every morning after waxing his face.I love to live with poor ppl&amp;I don't wash hands after touching poor.(17.04)",Karnataka CM HD Kumaraswamy in Shivamogga These ppl(BJP) say even if I bathe times a day my black buffalo colour will not go Yes I'm not like your Modi who comes out every morning after waxing his face I love to live with poor ppl&amp;I don't wash hands after touching poor (17 04),[[]],[[]],"['times', 'day', 'colour', 'morning', 'face', 'hands']","['Karnataka', 'CM', 'HD', 'Kumaraswamy', 'Shivamogga', 'buffalo', 'Modi', 'ppl&amp;I']","['I', 'I', 'who', 'I']","['black', 'poor', 'poor']","['These', 'a', 'my', 'your', 'every', 'his']","['in', 'out', 'after', 'with', 'after']","['say', 'bathe', 'will', 'go', 'comes', 'waxing', 'love', 'live', 'wash', 'touching']",['even'],[],['Yes'],"[""'m"", 'do']","['if', 'like']",Karnataka CM HD Kumaraswamy Shivamogga ppl(bjp bathe time day black buffalo colour yes like Modi come morning wax face love live poor ppl&amp;I wash hand touch poor 17 04,54,86,22,25,44,39,85,8,2,7,12,14,0.109,0.055999999999999994,0.835,0.4444
12,5cb78ca4884ce419f5ec6726,Wed Apr 17 20:19:05 +0000 2019,"The change has begun. parties who really care for tamils might not win big in this election. But their vote shares are going to surprise everyone for sure. Youngsters are very clear - they want a new era, they want good people in politics ! #LokSabhaElections2019 #TNElection2019",0,1,0,"The change has begun. parties who really care for tamils might not win big in this election. But their vote shares are going to surprise everyone for sure. Youngsters are very clear - they want a new era, they want good people in politics !",The change has begun  parties who really care for tamils might not win big in this election  But their vote shares are going to surprise everyone for sure  Youngsters are very clear - they want a new era  they want good people in politics !,"['#LokSabhaElections2019', '#TNElection2019']",[[]],"['change', 'parties', 'tamils', 'election', 'vote', 'shares', 'Youngsters', 'era', 'people', 'politics']",[],"['who', 'everyone', 'they', 'they']","['big', 'sure', 'clear', 'new', 'good']","['The', 'this', 'their', 'a']","['for', 'in', 'for', 'in']","['begun', 'care', 'might', 'win', 'going', 'surprise', 'want', 'want']","['really', 'very']",[],[],"['has', 'are', 'are']",[],change begin party care tamil win big election vote share go surprise sure youngster clear want new era want good people politic,104,2,35,39,29,26,70,18,2,2,21,2,0.375,0.033,0.593,0.9604
13,5cb78ca4884ce419f5ec6783,Wed Apr 17 15:22:55 +0000 2019,"Hello Indian journalists, let me fix this for you. This is not a bloody Digvijay versus Pragya thakur war. This is about the ruling party fielding an alleged terrorist booked under UAPA for being the key accuded in two blasts killing close to a hundred muslims. https://t.co/zN83ITCfy2",0,1,0,"Hello Indian journalists, let me fix this for you. This is not a bloody Digvijay versus Pragya thakur war. This is about the ruling party fielding an alleged terrorist booked under UAPA for being the key accuded in two blasts killing close to a hundred muslims.",Hello Indian journalists  let me fix this for you  This is not a bloody Digvijay versus Pragya thakur war  This is about the ruling party fielding an alleged terrorist booked under UAPA for being the key accuded in two blasts killing close to a hundred muslims ,[[]],[[]],"['journalists', 'war', 'party', 'terrorist', 'key', 'blasts']","['Digvijay', 'Pragya', 'UAPA', 'muslims']","['me', 'you']","['Indian', 'bloody']","['this', 'This', 'a', 'This', 'the', 'an', 'the', 'a']","['for', 'about', 'under', 'for', 'in', 'to']","['let', 'fix', 'thakur', 'ruling', 'fielding', 'alleged', 'booked', 'accuded', 'killing']",['close'],[],['Hello'],"['is', 'is', 'being']",[],hello indian journalist let fix bloody Digvijay versus Pragya thakur war rule party field allege terrorist book UAPA key accude blast kill close muslims,61,41,13,20,54,44,89,9,2,9,21,2,0.085,0.21600000000000003,0.6990000000000001,-0.8718
14,5cb78ca4884ce419f5ec6805,Wed Apr 17 17:35:05 +0000 2019,"TN vote tomorrow against fascism. Vote for Anitha but also vote for Asifa . Vote for every social injustice including lynching because we have created changes, we have started revolutions, let us stand for akhlaq, pehlu Khan &amp; everyone who were denied justice. Our vote matters",0,1,0,"TN vote tomorrow against fascism. Vote for Anitha but also vote for Asifa . Vote for every social injustice including lynching because we have created changes, we have started revolutions, let us stand for akhlaq, pehlu Khan &amp; everyone who were denied justice. Our vote matters",TN vote tomorrow against fascism  Vote for Anitha but also vote for Asifa   Vote for every social injustice including lynching because we have created changes  we have started revolutions  let us stand for akhlaq  pehlu Khan &amp; everyone who were denied justice  Our vote matters,[[]],[[]],"['vote', 'tomorrow', 'fascism', 'Vote', 'Vote', 'injustice', 'changes', 'revolutions', 'akhlaq', 'pehlu', 'justice', 'vote', 'matters']","['TN', 'Anitha', 'Asifa', 'Khan', 'amp']","['we', 'we', 'us', 'everyone', 'who']",['social'],"['every', 'Our']","['against', 'for', 'for', 'for', 'for']","['vote', 'including', 'lynching', 'created', 'started', 'let', 'stand', 'denied']",['also'],[],[],"['have', 'have', 'were']",['because'],TN vote tomorrow fascism vote Anitha vote Asifa    vote social injustice include lynch create change start revolution let stand akhlaq pehlu Khan amp deny justice vote matter,135,40,37,10,16,39,81,8,2,2,24,11,0.142,0.153,0.705,-0.3919
15,5cb78ca4884ce419f5ec6850,Tue Apr 16 05:56:49 +0000 2019,"Coward @mamataofficial goons, scared of BJP, removing BJP flags in Kolkata Uttar constituency. \n\nIts no more just a TMC Vs BJP fight, \nits TMC Vs the common man. \nFight for your self respect, for democracy! \n\nFight against Mamata goons to end this blot on Bengal's future. https://t.co/0vRdv9Sg1X",0,1,0,"Coward goons, scared of BJP, removing BJP flags in Kolkata Uttar constituency. \n\nIts no more just a TMC Vs BJP fight, \nits TMC Vs the common man. \nFight for your self respect, for democracy! \n\nFight against Mamata goons to end this blot on Bengal's future.",Coward goons  scared of BJP  removing BJP flags in Kolkata Uttar constituency   n nIts no more just a TMC Vs BJP fight   nits TMC Vs the common man   nFight for your self respect  for democracy!  n nFight against Mamata goons to end this blot on Bengal's future ,[[]],['@mamataofficial'],"['Coward', 'goons', 'flags', 'constituency', 'nits', 'man', 'self', 'respect', 'democracy', 'goons', 'blot', 'future']","['BJP', 'BJP', 'Kolkata', 'Uttar', 'nIts', 'TMC', 'Vs', 'BJP', 'TMC', 'Vs', 'nFight', 'Mamata', 'Bengal']",[],['common'],"['a', 'the', 'your', 'this']","['of', 'in', 'for', 'for', 'against', 'on']","['scared', 'removing', 'fight', 'nFight', 'end']","['no', 'more', 'just']",[],[],[],[],coward goon scare BJP remove BJP flag Kolkata Uttar constituency    nIts TMC Vs BJP fight    nit TMC Vs common man    nfight self respect democracy nFight Mamata goon end blot Bengal future,118,105,2,10,28,43,48,22,2,2,2,2,0.055,0.196,0.7490000000000001,-0.784
16,5cb78e11884ce419f5ec6916,Wed Apr 17 19:36:56 +0000 2019,"#London: Vijay Mallya failed to convince a UK High Court to dismiss Indian banks attempt to recover dues from his London bank account. Court ruled, an interim debt order in favour of SBI and other banks seeking access to funds in the ICICI UK bank account should remain in force. https://t.co/BPKx5G2QET",0,1,0,": Vijay Mallya failed to convince a UK High Court to dismiss Indian banks attempt to recover dues from his London bank account. Court ruled, an interim debt order in favour of SBI and other banks seeking access to funds in the ICICI UK bank account should remain in force.",  Vijay Mallya failed to convince a UK High Court to dismiss Indian banks attempt to recover dues from his London bank account  Court ruled  an interim debt order in favour of SBI and other banks seeking access to funds in the ICICI UK bank account should remain in force ,['#London'],[[]],"['banks', 'dues', 'bank', 'account', 'debt', 'order', 'favour', 'banks', 'access', 'funds', 'bank', 'account', 'force']","['Vijay', 'Mallya', 'UK', 'High', 'Court', 'London', 'Court', 'SBI', 'ICICI', 'UK']",[],"['Indian', 'interim', 'other']","['a', 'his', 'an', 'the']","['from', 'in', 'of', 'to', 'in', 'in']","['failed', 'convince', 'dismiss', 'attempt', 'recover', 'ruled', 'seeking', 'should', 'remain']",[],[],[],[],[],   Vijay Mallya fail convince UK High Court dismiss indian bank attempt recover due London bank account Court rule interim debt order favour SBI bank seek access fund ICICI UK bank account remain force,119,83,2,30,25,38,95,2,2,2,2,2,0.085,0.10099999999999999,0.815,-0.2263
17,5cb7978d884ce419f5ec6cec,Wed Apr 17 12:06:48 +0000 2019,Thackeray brothers have been  playing ping pong with @narendramodi for years now. Raj started out as a Modi fan and then fell out as nothing concrete was offered and BJP went with Sena in 2014. Despite tall claims Raj has zero political equity in Mah #LokSabhaElections2019,1,1,1,Thackeray brothers have been playing ping pong with for years now. Raj started out as a Modi fan and then fell out as nothing concrete was offered and BJP went with Sena in . Despite tall claims Raj has zero political equity in Mah,Thackeray brothers have been playing ping pong with for years now  Raj started out as a Modi fan and then fell out as nothing concrete was offered and BJP went with Sena in   Despite tall claims Raj has zero political equity in Mah,['#LokSabhaElections2019'],['@narendramodi'],"['brothers', 'ping', 'pong', 'years', 'fan', 'concrete', 'claims', 'equity']","['Raj', 'Modi', 'BJP', 'Sena', 'Raj', 'Mah']",['nothing'],"['Thackeray', 'tall', 'political']",['a'],"['with', 'for', 'out', 'out', 'with', 'in', 'in']","['playing', 'started', 'fell', 'offered', 'went']","['now', 'then']",[],[],"['have', 'been', 'was', 'has']","['as', 'as', 'Despite']",thackeray brother play ping pong year Raj start Modi fan fall concrete offer BJP go Sena    despite tall claim Raj zero political equity Mah,76,44,11,34,5,49,49,15,2,2,30,23,0.085,0.0,0.915,0.4767
18,5cb7a420884ce419f5ec70ad,Mon Apr 15 09:47:50 +0000 2019,"2004 was a mistake. Let us not repeat it. Voting % in cities &amp; towns decreased &amp; hence Atal ji could not get re-elected  as the Prime Minister of India.\nIt was not Atal jis loss. It was Bharats loss\nThis time, let us vote in large numbers! Modi ji's victory is Bharats Victory https://t.co/hdIJHnsv6z",1,1,1,"was a mistake. Let us not repeat it. Voting % in cities &amp; towns decreased &amp; hence Atal ji could not get re-elected as the Prime Minister of India.\nIt was not Atal jis loss. It was Bharats loss\nThis time, let us vote in large numbers! Modi ji's victory is Bharats Victory",was a mistake  Let us not repeat it  Voting % in cities &amp; towns decreased &amp; hence Atal ji could not get re-elected as the Prime Minister of India  nIt was not Atal jis loss  It was Bharats loss nThis time  let us vote in large numbers! Modi ji's victory is Bharats Victory,[[]],[[]],"['mistake', 'Voting', '%', 'cities', 'towns', 'jis', 'loss', 'time', 'numbers', 'victory', 'Victory']","['amp', 'amp', 'Atal', 'ji', 'Prime', 'Minister', 'India', 'nIt', 'Bharats', 'Modi', 'ji', 'Bharats']","['us', 'it', 'It', 'us']","['Atal', 'nThis', 'large']","['a', 'the']","['in', 'of', 'in']","['Let', 'repeat', 'decreased', 'could', 're', '-', 'elected', 'loss', 'let', 'vote']",['hence'],[],[],"['was', 'get', 'was', 'was', 'is']",['as'],mistake let repeat voting city amp town decrease amp Atal ji elect Prime Minister India nIt atal jis loss Bharats los nthis time let vote large number Modi ji victory Bharats victory,101,101,24,26,12,18,84,9,2,2,34,6,0.035,0.048,0.9159999999999999,-0.1852
19,5cb7aed9884ce419f5ec7309,Wed Apr 17 06:05:57 +0000 2019,"Raj Thackeray has started using videos, news clippings &amp; fact checking to take on BJP during his rallies.Most of his punchlines now are followed by 'dakhav re zara' as everyone then looks towards the projector. Audio visual has a greater impact says MNS https://t.co/Wefv0j6W8Q",1,1,1,"Raj Thackeray has started using videos, news clippings &amp; fact checking to take on BJP during his rallies.Most of his punchlines now are followed by 'dakhav re zara' as everyone then looks towards the projector. Audio visual has a greater impact says MNS",Raj Thackeray has started using videos  news clippings &amp; fact checking to take on BJP during his rallies Most of his punchlines now are followed by 'dakhav re zara' as everyone then looks towards the projector  Audio visual has a greater impact says MNS,[[]],[[]],"['videos', 'news', 'clippings', 'fact', 'rallies', 'punchlines', 'projector', 'visual', 'impact']","['Raj', 'Thackeray', 'amp', 'BJP', 'dakhav', 're', 'zara', 'Audio', 'MNS']",['everyone'],"['Most', 'greater']","['his', 'his', 'the', 'a']","['on', 'during', 'of', 'by', 'towards']","['started', 'using', 'checking', 'take', 'followed', 'looks', 'says']","['now', 'then']",[],[],"['has', 'are', 'has']",['as'],Raj Thackeray start video news clipping amp fact check BJP rally punchline follow dakhav zara look projector Audio visual great impact say MNS,97,74,12,19,26,39,69,15,2,2,21,6,0.055,0.0,0.945,0.3612
20,5cb7b745884ce419f5ec751f,Wed Apr 17 15:04:16 +0000 2019,"Most of the 1st time voters would not know how pathetic India was between 1996 &amp; 1998. \n\nBJP became the largest single party in 1996 but didn't get full majority. So to keep communalsaway, shoddy coalitions were stitched and as a result there PMs changed frequently. \n\nCont'd..",0,1,0,"Most of the st time voters would not know how pathetic India was between &amp; . \n\nBJP became the largest single party in but didn't get full majority. So to keep communalsaway, shoddy coalitions were stitched and as a result there PMs changed frequently. \n\nCont'd..",Most of the st time voters would not know how pathetic India was between &amp;    n nBJP became the largest single party in but didn't get full majority  So to keep communalsaway  shoddy coalitions were stitched and as a result there PMs changed frequently   n nCont'd  ,[[]],[[]],"['time', 'voters', 'party', 'majority', 'communalsaway', 'coalitions', 'result', 'PMs']","['st', 'India', 'amp', 'n', 'nBJP', 'n', ""nCont'd""]",[],"['Most', 'pathetic', 'largest', 'single', 'full', 'shoddy']","['the', 'the', 'a']","['of', 'between', 'in']","['would', 'know', 'became', 'keep', 'stitched', 'changed']","['how', 'So', 'there', 'frequently']",[],[],"['was', 'did', 'get', 'were']",['as'],st time voter know pathetic India amp     nBJP large single party majority communalsaway shoddy coalition stitch result pm change frequently    nCont'd,87,51,2,59,19,23,58,36,2,2,29,6,0.079,0.0,0.9209999999999999,0.4308
21,5cb7be92884ce419f5ec773e,Wed Apr 17 04:38:02 +0000 2019,"TMC MLA from Chakdaha, Ratna G Kar: This time, it's even more challenging, but theres nothing to be scared. Ill go to each&amp;every booth &amp; we won't care about central forces, if they're pro-active, I'll request Mahila Morcha members to pick up broomsticks &amp; chase them away.(15.4) https://t.co/Mh8WwtHAve",0,1,0,"TMC MLA from Chakdaha, Ratna G Kar: This time, it's even more challenging, but theres nothing to be scared. Ill go to each&amp;every booth &amp; we won't care about central forces, if they're pro-active, I'll request Mahila Morcha members to pick up broomsticks &amp; chase them away.(15.4)",TMC MLA from Chakdaha  Ratna G Kar  This time  it's even more challenging  but theres nothing to be scared  Ill go to each&amp;every booth &amp; we won't care about central forces  if they're pro-active  I'll request Mahila Morcha members to pick up broomsticks &amp; chase them away (15 4),[[]],[[]],"['time', 'forces', 'members', 'broomsticks']","['TMC', 'MLA', 'Chakdaha', 'Ratna', 'G', 'Kar', 'Ill', 'each&amp;every', 'booth', 'amp', 'Mahila', 'Morcha', 'amp']","['it', 'there', 'nothing', 'we', 'they', 'I', 'them']","['challenging', 'central', 'pro', '-', 'active']",['This'],"['from', 'to', 'about', 'up']","['s', 'scared', 'go', 'wo', 'care', ""'ll"", 'request', 'pick', 'chase']","['even', 'more', 'away']",[],[],"[""'s"", 'be', ""'re""]",['if'],TMC MLA Chakdaha Ratna Kar time challenging scare Ill each&amp;every booth amp will care central force pro active request Mahila Morcha member pick broomstick amp chase away 15,44,115,53,48,8,29,70,24,2,2,19,6,0.08199999999999999,0.128,0.79,-0.5554
22,5cb7c395884ce419f5ec7944,Thu Apr 18 00:23:44 +0000 2019,#LokSabhaElections2019 every citizen to vote for your best leader. It's your responsible ilty to choose the right and most appropriate leader who can do the best for this country. I request each and every one to start early and cast your most valuable vote. God bless you,0,1,0,every citizen to vote for your best leader. It's your responsible ilty to choose the right and most appropriate leader who can do the best for this country. I request each and every one to start early and cast your most valuable vote. God bless you,every citizen to vote for your best leader  It's your responsible ilty to choose the right and most appropriate leader who can do the best for this country  I request each and every one to start early and cast your most valuable vote  God bless you,['#LokSabhaElections2019'],[[]],"['citizen', 'leader', 'ilty', 'right', 'leader', 'country', 'one', 'vote']",['God'],"['It', 'who', 'I', 'you']","['best', 'responsible', 'appropriate', 'best', 'valuable']","['every', 'your', 'your', 'the', 'the', 'this', 'each', 'every', 'your']","['for', 'for']","['vote', 'choose', 'can', 'request', 'start', 'cast', 'bless']","['most', 'early', 'most']",[],[],"[""'s"", 'do']",[],citizen vote good leader responsible ilty choose right appropriate leader good country request start early cast valuable vote God bless,74,7,25,58,72,14,62,25,2,2,12,2,0.32,0.0,0.68,0.9599
23,5cb7c51e884ce419f5ec7a06,Thu Apr 18 00:30:15 +0000 2019,The time has come to exercise one of your most important civic duties as a citizen of this illustrious country.Ensure to go out and execute your fundamental right to vote today.Lets all celebrate and preserve this democracy that our country had fought for. #LokSabhaElections2019,0,1,0,The time has come to exercise one of your most important civic duties as a citizen of this illustrious country.Ensure to go out and execute your fundamental right to vote today.Lets all celebrate and preserve this democracy that our country had fought for.,The time has come to exercise one of your most important civic duties as a citizen of this illustrious country Ensure to go out and execute your fundamental right to vote today Lets all celebrate and preserve this democracy that our country had fought for ,['#LokSabhaElections2019'],[[]],"['time', 'duties', 'citizen', 'country', 'right', 'today', 'democracy', 'country']",['Lets'],[],"['important', 'civic', 'illustrious', 'fundamental']","['The', 'your', 'a', 'this', 'your', 'all', 'this', 'that', 'our']","['of', 'of', 'out', 'for']","['come', 'exercise', 'Ensure', 'go', 'execute', 'vote', 'celebrate', 'preserve', 'fought']",['most'],[],[],"['has', 'had']",['as'],time come exercise important civic duty citizen illustrious country ensure execute fundamental right vote today Lets celebrate preserve democracy country fight,82,8,2,52,66,26,90,8,2,2,14,6,0.11800000000000001,0.047,0.835,0.5413
24,5cb7d4f6884ce419f5ec8909,Thu Apr 18 01:37:52 +0000 2019,"The Day Is Here #LokSabhaElections2019 Everyone Do Caste Your Vote Without Fail And Make Sure Your Vote Doesn't Go in VainDo Vote For The Right Person For A Better IndiaPeople Without Voter ID Can Also Vote Through Aadhaar Card,Pan Card, Driving License or Any Other Proof!",0,1,0,"The Day Is Here Everyone Do Caste Your Vote Without Fail And Make Sure Your Vote Doesn't Go in VainDo Vote For The Right Person For A Better IndiaPeople Without Voter ID Can Also Vote Through Aadhaar Card,Pan Card, Driving License or Any Other Proof!",The Day Is Here Everyone Do Caste Your Vote Without Fail And Make Sure Your Vote Doesn't Go in VainDo Vote For The Right Person For A Better IndiaPeople Without Voter ID Can Also Vote Through Aadhaar Card Pan Card  Driving License or Any Other Proof!,['#LokSabhaElections2019'],[[]],"['Day', 'Vote', 'Vote', 'Vote', 'Person', 'Card', 'Card', 'License']","['Fail', 'IndiaPeople', 'Voter', 'ID', 'Aadhaar', 'Pan', 'Proof']",['Everyone'],"['Sure', 'VainDo', 'Right', 'Better', 'Other']","['The', 'Your', 'Your', 'The', 'A', 'Any']","['Without', 'in', 'For', 'For', 'Without', 'Through']","['Caste', 'Make', 'Go', 'Can', 'Vote', 'Driving']","['Here', 'Also']",[],[],"['Is', 'Do', 'Does']",[],day caste vote Fail sure vote vaindo vote right person well IndiaPeople Voter ID vote Aadhaar card Pan card drive license Proof,68,65,12,46,42,53,49,16,2,2,20,2,0.162,0.0,0.838,0.8096
25,5cb7d966884ce419f5ec946a,Wed Apr 17 08:26:59 +0000 2019,"#WATCH Punjab Minister Navjot Singh Sidhu in Ahmedabad, Gujarat: Arrey Narendra Modi yeh rashtrabhakti hai tumhari ki pet khali hai aur yoga karaya ja raha hai, Baba Ramdev hi bana do sabko. Pet khali hai yoga karaya ja raha hai aur jeb khali hai khaata khulvaya ja raha hai. https://t.co/RoIdbamkwN",2,1,2,"Punjab Minister Navjot Singh Sidhu in Ahmedabad, Gujarat: Arrey Narendra Modi yeh rashtrabhakti hai tumhari ki pet khali hai aur yoga karaya ja raha hai, Baba Ramdev hi bana do sabko. Pet khali hai yoga karaya ja raha hai aur jeb khali hai khaata khulvaya ja raha hai.",Punjab Minister Navjot Singh Sidhu in Ahmedabad  Gujarat  Arrey Narendra Modi yeh rashtrabhakti hai tumhari ki pet khali hai aur yoga karaya ja raha hai  Baba Ramdev hi bana do sabko  Pet khali hai yoga karaya ja raha hai aur jeb khali hai khaata khulvaya ja raha hai ,['#WATCH'],[[]],"['yoga', 'bana', 'sabko', 'yoga']","['Punjab', 'Minister', 'Navjot', 'Singh', 'Sidhu', 'Ahmedabad', 'Gujarat', 'Arrey', 'Narendra', 'Modi', 'yeh', 'rashtrabhakti', 'hai', 'tumhari', 'ki', 'pet', 'khali', 'hai', 'aur', 'karaya', 'ja', 'raha', 'hai', 'Baba', 'Ramdev', 'Pet', 'khali', 'hai', 'karaya', 'ja', 'raha', 'hai', 'aur', 'jeb', 'khali', 'hai', 'khaata', 'khulvaya', 'ja', 'raha', 'hai']",[],[],[],['in'],[],[],[],['hi'],['do'],[],Punjab Minister Navjot Singh Sidhu Ahmedabad Gujarat Arrey Narendra Modi yeh rashtrabhakti hai tumhari ki pet khali hai aur yoga karaya ja raha hai Baba Ramdev hi bana sabko Pet khali hai yoga karaya ja raha hai aur jeb khali hai khaata khulvaya ja raha hai,33,357,2,2,2,6,2,2,2,6,6,2,0.0,0.0,1.0,0.0
26,5cb7d9b1884ce419f5ec9551,Thu Apr 18 01:58:02 +0000 2019,"The change has begun. parties who really care for tamils might not win big in this election. But their #vote shares are going to surprise everyone for sure. Youngsters are very clear - they want a new era, they want good people in politics ! #LokSabhaElections2019 #TNElection2019",0,1,0,"The change has begun. parties who really care for tamils might not win big in this election. But their shares are going to surprise everyone for sure. Youngsters are very clear - they want a new era, they want good people in politics !",The change has begun  parties who really care for tamils might not win big in this election  But their shares are going to surprise everyone for sure  Youngsters are very clear - they want a new era  they want good people in politics !,"['#vote', '#LokSabhaElections2019', '#TNElection2019']",[[]],"['change', 'parties', 'tamils', 'election', 'shares', 'Youngsters', 'era', 'people', 'politics']",[],"['who', 'everyone', 'they', 'they']","['big', 'sure', 'clear', 'new', 'good']","['The', 'this', 'their', 'a']","['for', 'in', 'for', 'in']","['begun', 'care', 'might', 'win', 'going', 'surprise', 'want', 'want']","['really', 'very']",[],[],"['has', 'are', 'are']",[],change begin party care tamil win big election share go surprise sure youngster clear want new era want good people politic,96,2,35,39,29,26,70,18,2,2,21,2,0.375,0.033,0.593,0.9604
27,5cb7e02d884ce419f5eca90f,Wed Apr 17 14:56:37 +0000 2019,Agree/Disagree with her opinions but no one can deny the extreme torture Sadhvi Pragya went through.. that can never be corrected.. Today she has an opportunity to democratically fight the same forces.\nI hope she maintains her calm and goes through the process with strength.,1,1,1,Agree/Disagree with her opinions but no one can deny the extreme torture Sadhvi Pragya went through.. that can never be corrected.. Today she has an opportunity to democratically fight the same forces.\nI hope she maintains her calm and goes through the process with strength.,Agree Disagree with her opinions but no one can deny the extreme torture Sadhvi Pragya went through   that can never be corrected   Today she has an opportunity to democratically fight the same forces  nI hope she maintains her calm and goes through the process with strength ,[[]],[[]],"['opinions', 'one', 'torture', 'Today', 'opportunity', 'forces', 'calm', 'process', 'strength']","['Disagree', 'Sadhvi', 'Pragya', 'nI']","['she', 'she']","['extreme', 'same']","['her', 'no', 'the', 'that', 'an', 'the', 'her', 'the']","['with', 'through', 'through', 'with']","['Agree', 'can', 'deny', 'went', 'can', 'corrected', 'fight', 'hope', 'maintains', 'goes']","['never', 'democratically']",[],[],"['be', 'has']",[],agree Disagree opinion deny extreme torture Sadhvi Pragya go    correct    today opportunity democratically fight force nI hope maintain calm go process strength,95,38,14,19,55,38,90,27,2,2,13,2,0.225,0.22899999999999998,0.546,-0.0745
28,5cb7e02d884ce419f5ecae9e,Thu Apr 18 02:24:54 +0000 2019,"#LokSabhaElections2019\nVoting is your right\nNever waste\nChoose the leaders who are all interested to service  people without any gain Find the great leader kindly vote for them Don't go blindly by father said, mother said, relative said et\ngo with what your heart said\nKindly VOTE",0,1,0,"\nVoting is your right\nNever waste\nChoose the leaders who are all interested to service people without any gain Find the great leader kindly vote for them Don't go blindly by father said, mother said, relative said et\ngo with what your heart said\nKindly VOTE", nVoting is your right nNever waste nChoose the leaders who are all interested to service people without any gain Find the great leader kindly vote for them Don't go blindly by father said  mother said  relative said et ngo with what your heart said nKindly VOTE,['#LokSabhaElections2019'],[[]],"['nVoting', 'waste', 'leaders', 'people', 'gain', 'leader', 'vote', 'mother', 'heart', 'VOTE']","['nNever', 'nChoose', 'father', 'relative', 'et', 'ngo']","['who', 'them', 'what']","['right', 'interested', 'great', 'nKindly']","['your', 'the', 'all', 'any', 'the', 'your']","['without', 'for', 'by', 'with']","['service', 'Find', 'go', 'said', 'said', 'said', 'said']","['kindly', 'blindly']",[],[],"['is', 'are', 'Do']",[],nvoting right nNever waste nChoose leader interested service people gain find great leader kindly vote blindly father say mother say relative say et ngo heart say nkindly vote,94,56,23,43,44,32,57,21,2,2,19,2,0.19699999999999998,0.055,0.748,0.8033
